item_id,premise,hypothesis,correct_label,condition,plausibility,memory_load,human_label
12299,The tramp alerted the survivor after the mode choked the general because the theatergoer reserved the seats the parents.,The theatergoer reserved the parents the seats.,n,BenefactiveDoubleObjectConstruction,implausible,three,e
12300,The cheerleader quoted the homeless after the drummer confronted the stranger when the dad rolled the ball the children.,The dad rolled the children the ball.,n,BenefactiveDoubleObjectConstruction,implausible,three,e
12301,The conservationist saved the nuts the squirrel and the know-it-all scared the veteran but the cheerleader paged the treasurer.,The conservationist saved the squirrel the nuts.,n,BenefactiveDoubleObjectConstruction,implausible,three,e
12302,The owner secured the leash the dog and the parishioner ruined the american when the revolutionary derided the taxi-driver.,The owner secured the dog the leash.,n,BenefactiveDoubleObjectConstruction,implausible,three,n
12303,The host set the table the guests and the steward insulted the fool because the storyteller rushed the reformer.,The host seted the guests the table.,n,BenefactiveDoubleObjectConstruction,implausible,three,e
12304,The therapist shaped the session the patient and the character watched the instrumentalist after the caterer mocked the optician.,The therapist shaped the patient the session.,n,BenefactiveDoubleObjectConstruction,implausible,three,e
12305,The illusionist stole the moment the thief but the butler appeased the idiot and the shrink compensated the songwriter.,The illusionist stealed the thief the moment.,n,BenefactiveDoubleObjectConstruction,implausible,three,n
12306,The guest washed the dishes the host but the sportscaster startled the conman when the oncologist begrudged the venture.,The guest washed the host the dishes.,n,BenefactiveDoubleObjectConstruction,implausible,three,n
12307,The author wrote the book the friend but the undergraduate challenged the feminist because the sorcerer photographed the programmer.,The author wrote the friend the book.,n,BenefactiveDoubleObjectConstruction,implausible,three,e
12308,The chef boiled the pasta the guests but the mobster enticed the gymnast after the russian nudged the train.,The chef boiled the guests the pasta.,n,BenefactiveDoubleObjectConstruction,implausible,three,e
12309,The architect built the house the couple when the programmer exhausted the hiker and the englishman troubled the equestrian.,The architect builded the couple the house.,n,BenefactiveDoubleObjectConstruction,implausible,three,n
12310,The man cashed the check the friend when the optician forgived the soothsayer but the anesthesiologist isolated the hippie.,The man cashed the friend the check.,n,BenefactiveDoubleObjectConstruction,implausible,three,e
12311,The agent chartered the yacht the tourists when the miser plagiarized the carrier because the bishop goaded the ceo.,The agent chartered the tourists the yacht.,n,BenefactiveDoubleObjectConstruction,implausible,three,n
12312,The cleaner cleaned the house the parents when the emperor insulted the goalkeeper after the dane bullied the defender.,The cleaner cleaned the parents the house.,n,BenefactiveDoubleObjectConstruction,implausible,three,n
12313,The researcher compiled the report the team because the nominee inspired the fieldworker and the chaplain rated the provost.,The researcher compiled the team the report.,n,BenefactiveDoubleObjectConstruction,implausible,three,e
12314,The chef cooked the meal the family because the veteran exhausted the watchmaker but the australian suspected the gnome.,The chef cooked the family the meal.,n,BenefactiveDoubleObjectConstruction,implausible,three,e
12315,The team cut the fruit the kids because the storyteller awaited the psychologist when the hairstylist respected the adulterer.,The team cut the kids the fruit.,n,BenefactiveDoubleObjectConstruction,implausible,three,e
12316,The mechanic fixed the car the neighbor because the immigrant asked the bishop after the stuntman watched the choreographer.,The mechanic fixed the neighbor the car.,n,BenefactiveDoubleObjectConstruction,implausible,three,n
12317,The man found the book the sister after the hiker awakened the monk and the dramatist betraied the wholesaler.,The man finded the sister the book.,n,BenefactiveDoubleObjectConstruction,implausible,three,n
12318,The girl got the toy the cat after the entertainer excused the toolmaker but the mailman pursued the percussionist.,The girl geted the cat the toy.,n,BenefactiveDoubleObjectConstruction,implausible,three,n
12319,The collector kept the coin the nephew after the adulterer screamed the chief because the fugitive cursed the bidder.,The collector kept the nephew the coin.,n,BenefactiveDoubleObjectConstruction,implausible,three,n
12320,The decorator set the table the clients after the midwife watched the paymaster when the geneticist ignored the greek.,The decorator seted the clients the table.,n,BenefactiveDoubleObjectConstruction,implausible,three,e
12321,The storyteller fascinated the golfer and the chef baked the cookies for the child but the trespasser fighted the idiot.,The chef baked the child for the cookies.,n,BenefactiveFor,plausible,three,n
12322,The anesthesiologist mortified the adjuster and the agent booked the flight for the traveler when the warrior stuned the reverent.,The agent booked the traveler for the flight.,n,BenefactiveFor,plausible,three,e
12323,The embezzler relieved the flutist and the fisherman caught the fish for the kid because the golfer photographed the murderer.,The fisherman catched the kid for the fish.,n,BenefactiveFor,plausible,three,n
12324,The chief startled the hypochondriac and the aunt bought the toy for the nephew after the meatpacker awed the porter.,The aunt buied the nephew for the toy.,n,BenefactiveFor,plausible,three,n
12325,The programmer shoved the coward but the sculptor carved the sculpture for the student and the envoy awed the geographer.,The sculptor carved the student for the sculpture.,n,BenefactiveFor,plausible,three,n
12326,The surgeon mocked the optician but the architect designed the kennel for the dog when the reformer healed the scavenger.,The architect designed the dog for the kennel.,n,BenefactiveFor,plausible,three,e
12327,The outsider noted the trickster but the technician fixed the computer for the friend because the archivist overcharged the sorcerer.,The technician fixed the friend for the computer.,n,BenefactiveFor,plausible,three,e
12328,The violist raved the performer but the girl found the toy for the cat after the runner awed the draftsman.,The girl finded the cat for the toy.,n,BenefactiveFor,plausible,three,n
12329,The american quized the soothsayer when the gardener grew the vegetables for the family and the admiral alienated the wrestler.,The gardener growed the family for the vegetables.,n,BenefactiveFor,plausible,three,n
12330,The messenger mystified the equestrian when the tailor made the dress for the sister but the songwriter saluted the henchman.,The tailor made the sister for the dress.,n,BenefactiveFor,plausible,three,e
